q1,q2,q3,q4,q5,q6,index,d
1.91980136,26.96489290,127.14962760,-61.86289955,103.62243011,85.50487469,15.00000000,34.35000000
14.64960817,37.24450751,-59.68166067,100.70215531,98.10679714,61.67974912,17.00000000,730.65000000
14.65026031,37.24389247,-55.77831914,89.30168305,96.67304612,94.08478123,17.00000000,749.10000000
14.64975211,37.24532611,-56.05370411,104.34151093,88.43100995,74.38961102,17.00000000,707.50000000
14.65905552,37.24366127,-58.59551834,108.05728316,84.63619312,59.66728944,17.00000000,696.10000000
14.64761982,-6.15014210,21.94350775,50.93295477,84.67610563,43.03640931,17.00000000,868.40000000
14.64775475,37.24293909,-51.54650654,82.59948208,95.75758614,134.68290727,17.00000000,744.45000000
22.93571155,16.86107656,148.96909780,-69.61478973,40.10550610,12.90768295,18.00000000,50.00000000
28.68545391,23.56067460,120.34765025,-48.46154454,40.10509932,-20.55046726,18.00000000,197.30000000
34.97714774,27.33667353,94.54165404,-22.86921328,34.61475972,-20.42905548,18.00000000,379.70000000
39.55182396,32.53239251,75.66007312,7.77090480,30.37904590,-41.32453802,18.00000000,466.20000000
32.76252875,27.00003970,98.21548100,-24.34204905,19.00920286,103.71196880,18.00000000,259.10000000
96.53898389,-81.72137656,32.72622597,97.40353611,40.10663046,99.45635275,18.00000000,687.75000000
129.48670296,-30.43232917,-14.96286162,141.46072484,61.56510985,-6.21632783,19.00000000,633.15000000
129.48707963,-31.06915393,-19.44404598,129.35259267,73.36869632,-18.85817131,19.00000000,652.70000000
129.48722636,-32.68069946,-12.57305245,125.42873176,63.42190638,0.73023385,19.00000000,669.05000000
129.48806221,-30.70654479,-5.39138224,141.53516012,73.74545884,-21.44369257,19.00000000,643.90000000
129.48781935,-24.72385067,-37.87166683,142.22279752,64.44074278,-16.11966663,19.00000000,613.15000000
129.48753792,-20.03845063,-53.11751866,152.68425239,65.68954421,-31.22167033,19.00000000,564.70000000
129.48821418,-31.16391183,-16.45107870,132.00451489,90.64665691,-68.50783756,19.00000000,634.15000000
129.48711755,-13.77644170,-74.98913431,170.51306085,63.46228660,-58.42540587,19.00000000,476.35000000
-20.82758277,28.26258104,-30.61961444,78.38651403,116.43196373,76.70716925,20.00000000,832.15000000
-15.10508838,21.25928337,5.74885765,50.65917795,117.55349695,-179.90746568,20.00000000,764.40000000
53.22206455,-1.72487180,25.77616897,62.63901369,89.48582978,-75.97910958,20.00000000,790.15000000
41.08558660,0.09594853,34.32012083,36.80304234,71.41449118,160.89366982,20.00000000,768.85000000
